duration,gross,movie_title,budget,movie_facebook_likes
127,62300000,For Your Eyes Only,28000000,2000
82,49968653,Serendipity,28000000,12000
99,44450000,Timecop,27000000,0
90,45162741,Zoolander,28000000,0
115,71346930,Safe Haven,28000000,23000
96,39514713,Hocus Pocus,28000000,16000
104,43097652,No Reservations,28000000,0
117,48043505,Kick-Ass,30000000,36000
83,37053924,30 Minutes or Less,28000000,0
99,33000377,Dracula 2000,28000000,0
81,66950483,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,12000
135,38372662,Pride & Prejudice,28000000,17000
117,27000000,Blade Runner,28000000,34000
139,31600000,Rob Roy,28000000,0
123,30688364,3 Days to Kill,28000000,10000
117,28563179,We Own the Night,21000000,0
97,16779636,Lost Souls,28000000,209
81,10762178,Winged Migration,160000000,1000
103,17324744,Just My Luck,28000000,0
119,8888143,"Mystery, Alaska",28000000,913
94,24268828,The Spy Next Door,28000000,0
89,8119205,A Simple Wish,28000000,517
98,8434601,Ghosts of Mars,28000000,0
107,6998324,Our Brand Is Crisis,28000000,0
108,10907291,Pride and Prejudice and Zombies,28000000,73000
134,5532301,Kundun,28000000,0
110,2775593,How to Lose Friends & Alienate People,27000000,0
103,28751715,Kick-Ass 2,28000000,36000
145,,Captain Alatriste: The Spanish Musketeer,24000000,0
100,20285518,Brick Mansions,28000000,0
131,67900000,Octopussy,27500000,0
133,148734225,Knocked Up,30000000,0
109,49185998,My Sister's Keeper,30000000,15000
114,42168445,"Welcome Home, Roscoe Jenkins",35000000,464
164,26400000,A Passage to India,16000000,845
92,17508670,Notes on a Scandal,15000000,0
122,9664316,Rendition,27500000,0
42,,Limitless            ,,11000
110,74888996,Star Trek VI: The Undiscovered Country,30000000,0
116,69586544,Divine Secrets of the Ya-Ya Sisterhood,27000000,0
106,362645141,The Jungle Book,175000000,65000
115,60491560,Kiss the Girls,27000000,0
148,54200000,The Blues Brothers,27000000,14000
119,44087387,The Sisterhood of the Traveling Pants 2,,894
118,30920167,Joyful Noise,25000000,0
101,40566655,About a Boy,30000000,0
82,31768374,Lake Placid,27000000,2000
110,22494487,Lucky Number Slevin,27000000,10000
193,21500000,The Right Stuff,27000000,0
130,4463292,Anonymous,30000000,15000
94,,The NeverEnding Story,27000000,21000
111,14337579,Dark City,27000000,14000
110,13823741,The Duchess,13500000,0
30,,The Honeymooners            ,,459
109,,Return to Oz,25000000,0
123,10297897,The Newton Boys,27000000,315
109,13248477,Case 39,27000000,0
99,8712564,Suspect Zero,27000000,817
106,7486906,Martian Child,27000000,0
89,38536376,Spy Kids: All the Time in the World in 4D,27000000,0
98,41008532,Money Monster,27000000,0
93,5204007,Formula 51,28000000,0
112,4485485,Flawless,15000000,0
101,4476235,Mindhunters,27000000,2000
104,1089365,What Just Happened,25000000,845
120,763044,The Statement,23000000,188
135,,The Magic Flute,27000000,359
91,20819129,Paul Blart: Mall Cop,26000000,0
97,110222438,Freaky Friday,26000000,0
133,109243478,The 40-Year-Old Virgin,26000000,0
123,100241322,Shakespeare in Love,25000000,0
114,25977365,A Walk Among the Tombstones,28000000,15000
111,91457688,Kindergarten Cop,26000000,0
117,87341380,Pineapple Express,27000000,0
121,65703412,Ever After: A Cinderella Story,26000000,0
139,58328680,Open Range,22000000,0
115,61490000,Flatliners,26000000,0
22,,It's Always Sunny in Philadelphia            ,,0
175,50800000,A Bridge Too Far,26000000,0
85,57859105,Red Eye,26000000,0
90,46455802,Final Destination 2,26000000,0
107,45506619,"O Brother, Where Art Thou?",26000000,16000
100,40168080,Legion,26000000,0
129,49874933,Pain & Gain,26000000,43000
109,45489752,In Good Company,26000000,736
94,36985501,Clockstoppers,26000000,874
133,33200000,Silverado,26000000,0
105,28501651,Brothers,26000000,10000
100,23222861,Agent Cody Banks 2: Destination London,26000000,167
113,54540525,New Year's Eve,56000000,20000
118,16252765,Original Sin,42000000,3000
110,16005978,The Raven,26000000,35000
110,14469428,Welcome to Mooseport,26000000,260
99,13829734,Highlander: The Final Dimension,26000000,319
101,1075288,Blood and Wine,22000000,145
100,,Snow White: A Tale of Terror,26000000,0
103,7496522,The Curse of the Jade Scorpion,26000000,826
100,,Accidental Love,26000000,0
95,20047715,Flipper,25530000,504
117,12276810,Self/less,26000000,11000
129,33565375,The Constant Gardener,15000000,0
120,499263,The Passion of the Christ,30000000,13000
125,219200000,Mrs. Doubtfire,25000000,0
133,172825435,Rain Man,25000000,12000
116,148085755,Gran Torino,33000000,28000
129,25517500,W.,25100000,0
93,145000989,Taken,25000000,29000
118,26761283,The Best of Me,26000000,19000
129,121945720,The Bodyguard,25000000,0
185,96067179,Schindler's List,22000000,41000
146,169705587,The Help,25000000,75000
128,3254172,The Fifth Estate,28000000,11000
93,84185387,Scooby-Doo 2: Monsters Unleashed,80000000,567
107,,Viy,26000000,0
97,82163317,Freddy vs. Jason,30000000,3000
101,,The Face of an Angel,,488
82,80920948,Jimmy Neutron: Boy Genius,30000000,425
85,80034302,Cloverfield,25000000,0
88,78656813,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,0
119,76270454,The Untouchables,25000000,0
122,74273505,No Country for Old Men,25000000,21000
99,134141530,Ride Along,25000000,0
97,71500556,Bridget Jones's Diary,26000000,0
121,71309760,Chocolat,25000000,18000
95,89808372,"Legally Blonde 2: Red, White & Blonde",45000000,660
105,77264926,Parental Guidance,25000000,0
108,70625986,No Strings Attached,25000000,24000
134,56505065,Tombstone,25000000,11000
115,55973336,Romeo Must Die,25000000,0
107,,The Omen,2800000,7000
86,54098051,Final Destination 3,25000000,0
101,60443237,The Lucky One,25000000,29000
96,82234139,Bridge to Terabithia,17000000,6000
101,51676606,Finding Neverland,25000000,0
100,52528330,A Madea Christmas,25000000,0
117,51533608,The Grey,25000000,32000
101,51097664,Hide and Seek,30000000,0
98,84136909,Anchorman: The Legend of Ron Burgundy,26000000,0
146,46836394,Goodfellas,25000000,25000
102,47285499,Agent Cody Banks,26000000,542
97,47124400,Nanny McPhee,25000000,0
142,44700000,Scarface,25000000,19000
98,44455658,Nothing to Lose,25000000,0
219,43984230,The Last Emperor,23000000,0
109,66489425,Contraband,25000000,0
97,41067398,Money Talks,25000000,666
158,40218903,There Will Be Blood,25000000,16000
85,39880476,The Wild Thornberrys Movie,25000000,187
80,39399750,Rugrats Go Wild,25000000,329
86,38230435,Undercover Brother,25000000,0
119,39008741,The Sisterhood of the Traveling Pants,25000000,0
98,36833473,Kiss of the Dragon,25000000,0
97,48237389,The House Bunny,25000000,0
105,36310118,Beauty Shop,,671
124,36447959,Million Dollar Arm,25000000,10000
97,45089048,The Giver,25000000,58000
105,35990505,What a Girl Wants,20000000,0
104,35143332,Jeepers Creepers II,17000000,0
101,35000629,Good Luck Chuck,25000000,0
101,34604054,Cradle 2 the Grave,30000000,1000
114,41597830,The Hours,25000000,0
105,33687630,She's the Man,20000000,0
90,32553210,Mr. Bean's Holiday,25000000,0
97,31526393,Anacondas: The Hunt for the Blood Orchid,25000000,686
144,41229,Blood Ties,25500000,0
114,31655091,August Rush,30000000,18000
124,30012990,Elizabeth,25000000,0
89,32368960,Bride of Chucky,25000000,0
160,14500000,Tora! Tora! Tora!,25000000,0
93,29247405,Spice World,25000000,0
87,30538669,The Sitter,,0
88,25615792,Dance Flick,25000000,657
142,28341469,The Shawshank Redemption,25000000,108000
92,25590119,Crocodile Dundee in Los Angeles,21150000,387
117,24944213,Kingpin,27000000,3000
111,33631221,The Gambler,25000000,0
121,37738400,August: Osage County,25000000,30000
98,24381334,Ice Princess,,901
107,21835784,A Lot Like Love,30000000,0
106,15785632,Eddie the Eagle,23000000,15000
136,21554585,He Got Game,25000000,0
97,22200000,Don Juan DeMarco,25000000,0
7,,Shaun the Sheep            ,,834
108,80014842,Dear John,25000000,14000
97,23527955,The Losers,25000000,0
99,24042490,Don't Be Afraid of the Dark,25000000,10000
103,22466994,War,25000000,0
95,17791031,Punch-Drunk Love,25000000,0
93,17718223,EuroTrip,25000000,0
98,15361537,Half Past Dead,13000000,564
90,16647384,Unaccompanied Minors,26000000,498
107,16118077,"Bright Lights, Big City",25000000,377
90,15091542,The Adventures of Pinocchio,25000000,246
120,15331289,The Greatest Game Ever Played,,0
115,15045676,The Box,16000000,0
93,17427926,The Ruins,8000000,0
99,14983572,The Next Best Thing,25000000,378
107,14637490,My Soul to Take,25000000,0
110,14589444,The Girl Next Door,25000000,0
101,14095303,Maximum Risk,25000000,503
85,13973532,Stealing Harvard,25000000,215
132,1865774,Legend,30000000,43000
88,13920741,Hot Rod,,0
90,18860403,Shark Night 3D,25000000,0
145,13038660,Angela's Ashes,25000000,0
110,28831145,Draft Day,25000000,14000
101,,Lifeforce,25000000,0
30,,The Powerpuff Girls            ,,581
122,11538204,The Conspirator,25000000,0
107,11008432,Lords of Dogtown,25000000,5000
127,12188642,The 33,26000000,0
99,11100000,Big Trouble in Little China,25000000,19000
104,,A Perfect Plan,17000000,853
140,13651662,Warrior,25000000,77000
133,11030963,Michael Collins,28000000,0
271,10769960,Gettysburg,25000000,0
112,10911750,Stop-Loss,25000000,982
99,10719367,Abandon,25000000,261
100,10114315,Brokedown Palace,25000000,0
92,49122319,The Possession,14000000,17000
105,10070000,Mrs. Winterbourne,25000000,491
110,10324441,Straw Dogs,25000000,7000
116,7156933,The Hoax,25000000,348
88,9286314,Stone Cold,17000000,0
111,56692,The Road,25000000,32000
117,,Sheena,25000000,739
95,5654777,Underclassman,25000000,206
95,5516708,Say It Isn't So,25000000,295
127,5128124,The World's Fastest Indian,25000000,11000
105,34014398,Snakes on a Plane,33000000,4000
104,4064333,Tank Girl,25000000,0
95,4006906,King's Ransom,15000000,83
121,3073392,Blindness,25000000,0
92,1550000,BloodRayne,25000000,937
80,,Carnage,25000000,21000
107,871527,Where the Truth Lies,25000000,507
91,12495865,Cirque du Soleil: Worlds Away,,0
117,777423,Without Limits,25000000,942
107,1186957,Me and Orson Welles,25000000,0
131,85433,The Best Offer,13500000,31000
122,1697956,Bad Lieutenant: Port of Call New Orleans,20000000,6000
88,,A Turtle's Tale: Sammy's Adventures,,0
134,183662,Little White Lies,25000000,0
117,134904,Love Ranch,25000000,636
80,,The True Story of Puss'N Boots,25000000,90
85,,Space Dogs,25000000,200
138,16969390,The Counselor,25000000,24000
121,,Ironclad,25000000,0
134,,Waterloo,25000000,690
100,129115,Kung Fu Killer,25000000,0
100,,Red Sky,25000000,437
119,34700000,Dangerous Liaisons,14000000,0
137,717753,On the Road,25000000,27000
119,109713132,Star Trek IV: The Voyage Home,25000000,0
139,70269171,Rocky Balboa,24000000,0
114,28772222,Point Break,105000000,37000
120,101334374,Scream 2,24000000,0
98,1512815,Jane Got a Gun,25000000,0
106,65182182,Think Like a Man Too,24000000,3000
98,57262492,The Whole Nine Yards,24000000,0
107,80000000,Footloose,8200000,0
88,74608545,Old School,24000000,0
137,41895491,The Fisher King,24000000,12000
100,39989008,I Still Know What You Did Last Summer,24000000,891
115,32662299,Return to Me,24000000,0
101,31452765,Zack and Miri Make a Porno,24000000,0
110,25167270,Nurse Betty,24000000,455
94,32416109,The Men Who Stare at Goats,25000000,15000
88,20218,Double Take,24000000,204
127,28871190,"Girl, Interrupted",24000000,0
95,16964743,Win a Date with Tad Hamilton!,24000000,876
87,16290976,Muppets from Space,24000000,619
118,13000000,The Wiz,24000000,0
107,12372410,Ready to Rumble,24000000,650
124,8427204,Play It to the Bone,24000000,153
89,9639242,I Don't Know How She Does It,24000000,0
88,25003072,Piranha 3D,24000000,13000
118,6144806,Beyond the Sea,23000000,0
93,4308981,Meet the Deedles,24000000,839
80,669276,The Princess and the Cobbler,28000000,408
120,42880,The Bridge of San Luis Rey,24000000,181
98,23225911,Faster,24000000,12000
119,4710455,Howl's Moving Castle,24000000,13000
88,75590286,Zombieland,23600000,26000
201,218051260,King Kong,207000000,0
90,161487252,The Waterboy,20000000,0
127,290158751,Star Wars: Episode V - The Empire Strikes Back,18000000,17000
119,65807024,Bad Boys,19000000,0
85,86930411,The Naked Gun 2½: The Smell of Fear,23000000,0
98,53302314,Final Destination,23000000,0
101,40962534,The Ides of March,12500000,22000
112,39235088,Pitch Black,23000000,5000
97,27338033,Someone Like You...,23000000,0
126,25556065,Her,23000000,148000
106,15785632,Eddie the Eagle,23000000,15000
97,21973182,Joy Ride,23000000,0
100,4756,The Adventurer: The Curse of the Midas Box,25000000,0
114,18653615,Anywhere But Here,23000000,638
101,12189514,Chasing Liberty,23000000,0
88,13019253,The Crew,23000000,153
93,18934858,Haywire,23000000,0
92,20763013,Jaws: The Revenge,23000000,0
98,12782508,Marvin's Room,23000000,1000
94,11508423,The Longshots,23000000,376
102,10660147,The End of the Affair,23000000,0
98,7434726,Harley Davidson and the Marlboro Man,23000000,0
121,6777589,In the Valley of Elah,,0
111,6109075,Coco Before Chanel,19430000,0
90,,Forsaken,11000000,0
100,2708188,Chéri,23000000,0
50,,Rogue            ,,532
141,16123851,Vanity Fair,23000000,767
139,,Bodyguards and Assassins,23000000,765
114,71975611,1408,25000000,11000
96,38119483,Spaceballs,22700000,13000
111,4190530,The Water Diviner,22500000,18000
127,217631306,Ghost,22000000,0
107,176483808,There's Something About Mary,23000000,0
97,144833357,The Santa Clause,22000000,0
127,75597042,The Rookie,20000000,0
110,90636983,The Game Plan,22000000,0
135,70960517,The Bridges of Madison County,35000000,0
84,55762229,The Animal,22000000,1000
240,,Gandhi,22000000,12000
122,54235441,The Hundred-Foot Journey,22000000,55000
114,50728000,The Net,22000000,0
132,40270895,I Am Sam,22000000,15000
170,59696176,Son of God,22000000,15000
133,51483949,Underworld,22000000,0
112,36020063,Derailed,22000000,0
108,33313582,The Informant!,21000000,0
115,25842000,Shadowlands,22000000,2000
83,22264487,Deuce Bigalow: European Gigolo,22000000,887
105,30659817,Delivery Man,26000000,0
110,5773519,Victor Frankenstein,40000000,11000
108,3108216,Our Kind of Traitor,,0
96,19351569,Saving Silverman,22000000,739
94,49002815,Diary of a Wimpy Kid: Dog Days,22000000,0
142,19283782,Summer of Sam,22000000,0
104,30059386,Jay and Silent Bob Strike Back,22000000,0
136,35799026,The Island,126000000,0
106,17951431,The Glass House,30000000,804
106,29997095,"Hail, Caesar!",22000000,23000
98,14252830,Josie and the Pussycats,22000000,0
100,19783777,Homefront,22000000,15000
95,13555988,The Little Vampire,22000000,0
107,12784713,I Heart Huckabees,22000000,0
104,10696210,RoboCop 3,23500000,716
104,5974653,Megiddo: The Omega Code 2,22000000,158
143,5000000,Darling Lili,25000000,104
77,9694105,Dudley Do-Right,22000000,272
96,16027866,The Transporter Refueled,25000000,0
114,4829497,The Libertine,,0
145,4398392,Black Book,21000000,0
116,1050445,Joyeux Noel,22000000,11000
100,13746550,Hit and Run,2000000,0
104,20668843,Mad Money,22000000,687
92,2963012,Before I Go to Sleep,22000000,11000
92,,Sorcerer,12000000,0
105,1796024,Stone,22000000,0
120,634277,Molière,16000000,815
116,11326836,Out of the Furnace,22000000,17000
119,49024969,Michael Clayton,25000000,0
101,22294341,My Fellow Americans,21500000,758
117,24362501,Arlington Road,21500000,0
106,,Underdogs,22000000,0
112,16684352,To Rome with Love,17000000,18000
136,46700000,Firefox,21000000,0
81,52008288,South Park: Bigger Longer & Uncut,21000000,0
87,8579684,Death at a Funeral,9000000,0
96,42660000,Teenage Mutant Ninja Turtles III,17000000,1000
106,40219708,Hardball,21000000,0
122,132088910,Silver Linings Playbook,21000000,117000
123,36581633,Freedom Writers,21000000,10000
133,37721949,For Colored Girls,,0
92,25296447,The Transporter,21000000,0
110,24848292,Never Back Down,20000000,0
104,17757087,The Rage: Carrie 2,21000000,897
60,,The Bachelor            ,3000000,141
98,9430988,Away We Go,17000000,7000
120,16284360,Swing Vote,21000000,1000
112,6830957,Moonlight Mile,21000000,365
127,24104113,Tinker Tailor Soldier Spy,20000000,24000
102,15593,Molly,21000000,284
91,958319,The Beaver,21000000,17000
114,69700000,The Best Little Whorehouse in Texas,35000000,0
115,2840417,eXistenZ,31000000,6000
115,242374454,Raiders of the Lost Ark,18000000,16000
120,173585516,Home Alone 2: Lost in New York,18000000,0
135,128300000,Close Encounters of the Third Kind,19400870,0
90,20259297,Pulse,20000000,0
100,153665036,Beverly Hills Cop II,28000000,0
105,132541238,Bringing Down the House,33000000,800
138,130727000,The Silence of the Lambs,19000000,40000
94,121697350,Wayne's World,20000000,0
101,117224271,Jackass 3D,20000000,0
131,102922376,Jaws 2,20000000,0
91,94497271,Beverly Hills Chihuahua,20000000,0
112,137387272,The Conjuring,20000000,131000
95,82301521,Are We There Yet?,32000000,773
100,84518155,Tammy,20000000,11000
105,80050171,Disturbia,20000000,0
108,81257845,School of Rock,35000000,0
101,70360285,Mortal Kombat,18000000,0
114,12831121,Wicker Park,30000000,0
109,69148997,White Chicks,37000000,0
115,82624961,The Descendants,20000000,22000
117,67325559,Holes,20000000,0
107,62933793,The Last Song,20000000,10000
134,56667870,12 Years a Slave,20000000,83000
118,56398162,Drumline,20000000,2000
121,60072596,Why Did I Get Married Too?,20000000,0
105,56362352,Edward Scissorhands,20000000,16000
110,56154094,Me Before You,20000000,51000
114,65623128,Madea's Witness Protection,20000000,0
104,,The French Connection,1800000,0
